y,time,x,lon,lat,pv
48.0,2005-01-25 04:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-25 04:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-25 05:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-25 05:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-25 05:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-25 05:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-25 05:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-25 06:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-25 06:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-25 06:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-25 06:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-25 06:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-25 07:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-25 07:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-25 07:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-25 07:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-25 07:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-25 08:00:00,1.0,1.0,48.0,0.001544258635468627
48.0,2005-01-25 08:00:00,1.25,1.25,48.0,0.0017634572178657569
48.0,2005-01-25 08:00:00,1.5,1.5,48.0,0.0019720203092729567
48.0,2005-01-25 08:00:00,1.75,1.75,48.0,0.0021856792240400997
48.0,2005-01-25 08:00:00,2.0,2.0,48.0,0.0024111114866220643
48.0,2005-01-25 09:00:00,1.0,1.0,48.0,0.03491785912249056
48.0,2005-01-25 09:00:00,1.25,1.25,48.0,0.036938119212537306
48.0,2005-01-25 09:00:00,1.5,1.5,48.0,0.03874172499872838
48.0,2005-01-25 09:00:00,1.75,1.75,48.0,0.041165843939497605
48.0,2005-01-25 09:00:00,2.0,2.0,48.0,0.043143359259484745
48.0,2005-01-25 10:00:00,1.0,1.0,48.0,0.14488640765653266
48.0,2005-01-25 10:00:00,1.25,1.25,48.0,0.1556131376749338
48.0,2005-01-25 10:00:00,1.5,1.5,48.0,0.16381911996513607
48.0,2005-01-25 10:00:00,1.75,1.75,48.0,0.17432555610705083
48.0,2005-01-25 10:00:00,2.0,2.0,48.0,0.18067292193249992
48.0,2005-01-25 11:00:00,1.0,1.0,48.0,0.2688451711602817
48.0,2005-01-25 11:00:00,1.25,1.25,48.0,0.28968812758491197
48.0,2005-01-25 11:00:00,1.5,1.5,48.0,0.30647253360988447
48.0,2005-01-25 11:00:00,1.75,1.75,48.0,0.3280436973003405
48.0,2005-01-25 11:00:00,2.0,2.0,48.0,0.3392718279241915
48.0,2005-01-25 12:00:00,1.0,1.0,48.0,0.3923384747894203
48.0,2005-01-25 12:00:00,1.25,1.25,48.0,0.4198930470415619
48.0,2005-01-25 12:00:00,1.5,1.5,48.0,0.43390605177365177
48.0,2005-01-25 12:00:00,1.75,1.75,48.0,0.43966053212218315
48.0,2005-01-25 12:00:00,2.0,2.0,48.0,0.44205208711449856
48.0,2005-01-25 13:00:00,1.0,1.0,48.0,0.36117325070779055
48.0,2005-01-25 13:00:00,1.25,1.25,48.0,0.3807070643484346
48.0,2005-01-25 13:00:00,1.5,1.5,48.0,0.4026948136022388
48.0,2005-01-25 13:00:00,1.75,1.75,48.0,0.42818116175554566
48.0,2005-01-25 13:00:00,2.0,2.0,48.0,0.44745271754985483
48.0,2005-01-25 14:00:00,1.0,1.0,48.0,0.5436567682486964
48.0,2005-01-25 14:00:00,1.25,1.25,48.0,0.5192906403371591
48.0,2005-01-25 14:00:00,1.5,1.5,48.0,0.4859939774983045
48.0,2005-01-25 14:00:00,1.75,1.75,48.0,0.4626539181305655
48.0,2005-01-25 14:00:00,2.0,2.0,48.0,0.4452001082811063
48.0,2005-01-25 15:00:00,1.0,1.0,48.0,0.5211154618184568
48.0,2005-01-25 15:00:00,1.25,1.25,48.0,0.4928550044102445
48.0,2005-01-25 15:00:00,1.5,1.5,48.0,0.45661942464577476
48.0,2005-01-25 15:00:00,1.75,1.75,48.0,0.4303461525954458
48.0,2005-01-25 15:00:00,2.0,2.0,48.0,0.41103842438661325
48.0,2005-01-25 16:00:00,1.0,1.0,48.0,0.5269170911868429
48.0,2005-01-25 16:00:00,1.25,1.25,48.0,0.5267863069094576
48.0,2005-01-25 16:00:00,1.5,1.5,48.0,0.5193736604207575
48.0,2005-01-25 16:00:00,1.75,1.75,48.0,0.5091485712624072
48.0,2005-01-25 16:00:00,2.0,2.0,48.0,0.4987825182321291
48.0,2005-01-25 17:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-25 17:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-25 17:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-25 17:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-25 17:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-25 18:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-25 18:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-25 18:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-25 18:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-25 18:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-25 19:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-25 19:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-25 19:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-25 19:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-25 19:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-25 20:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-25 20:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-25 20:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-25 20:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-25 20:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-25 21:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-25 21:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-25 21:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-25 21:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-25 21:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-25 22:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-25 22:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-25 22:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-25 22:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-25 22:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-25 23:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-25 23:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-25 23:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-25 23:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-25 23:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-26 00:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-26 00:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-26 00:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-26 00:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-26 00:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-26 01:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-26 01:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-26 01:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-26 01:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-26 01:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-26 02:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-26 02:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-26 02:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-26 02:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-26 02:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-26 03:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-26 03:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-26 03:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-26 03:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-26 03:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-26 04:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-26 04:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-26 04:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-26 04:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-26 04:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-26 05:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-26 05:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-26 05:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-26 05:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-26 05:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-26 06:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-26 06:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-26 06:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-26 06:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-26 06:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-26 07:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-26 07:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-26 07:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-26 07:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-26 07:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-26 08:00:00,1.0,1.0,48.0,0.0019304786317580064
48.0,2005-01-26 08:00:00,1.25,1.25,48.0,0.0021054050586618786
48.0,2005-01-26 08:00:00,1.5,1.5,48.0,0.002273625070849571
48.0,2005-01-26 08:00:00,1.75,1.75,48.0,0.0024284534989307783
48.0,2005-01-26 08:00:00,2.0,2.0,48.0,0.002604867032990112
48.0,2005-01-26 09:00:00,1.0,1.0,48.0,0.041704143310532904
48.0,2005-01-26 09:00:00,1.25,1.25,48.0,0.04073067842887812
48.0,2005-01-26 09:00:00,1.5,1.5,48.0,0.038626210593194356
48.0,2005-01-26 09:00:00,1.75,1.75,48.0,0.037049699053867374
48.0,2005-01-26 09:00:00,2.0,2.0,48.0,0.03597539658976056
48.0,2005-01-26 10:00:00,1.0,1.0,48.0,0.1305534508685611
48.0,2005-01-26 10:00:00,1.25,1.25,48.0,0.12304222223879269
48.0,2005-01-26 10:00:00,1.5,1.5,48.0,0.11885928431484422
48.0,2005-01-26 10:00:00,1.75,1.75,48.0,0.11705352772802068
48.0,2005-01-26 10:00:00,2.0,2.0,48.0,0.11783251079809595
48.0,2005-01-26 11:00:00,1.0,1.0,48.0,0.2578576478672394
48.0,2005-01-26 11:00:00,1.25,1.25,48.0,0.2379013906839527
48.0,2005-01-26 11:00:00,1.5,1.5,48.0,0.21349551020544802
48.0,2005-01-26 11:00:00,1.75,1.75,48.0,0.18978879540299828
48.0,2005-01-26 11:00:00,2.0,2.0,48.0,0.1718448714342495
48.0,2005-01-26 12:00:00,1.0,1.0,48.0,0.2910925298172358
48.0,2005-01-26 12:00:00,1.25,1.25,48.0,0.2635224940885133
48.0,2005-01-26 12:00:00,1.5,1.5,48.0,0.23358441952527073
48.0,2005-01-26 12:00:00,1.75,1.75,48.0,0.20324300836214249
48.0,2005-01-26 12:00:00,2.0,2.0,48.0,0.18584472890751605
48.0,2005-01-26 13:00:00,1.0,1.0,48.0,0.3575117166455464
48.0,2005-01-26 13:00:00,1.25,1.25,48.0,0.34312174685236263
48.0,2005-01-26 13:00:00,1.5,1.5,48.0,0.3400608335391546
48.0,2005-01-26 13:00:00,1.75,1.75,48.0,0.33274524140527073
48.0,2005-01-26 13:00:00,2.0,2.0,48.0,0.3281216530331392
48.0,2005-01-26 14:00:00,1.0,1.0,48.0,0.4151717346847338
48.0,2005-01-26 14:00:00,1.25,1.25,48.0,0.37703641932738036
48.0,2005-01-26 14:00:00,1.5,1.5,48.0,0.3301751476324913
48.0,2005-01-26 14:00:00,1.75,1.75,48.0,0.28434979357535367
48.0,2005-01-26 14:00:00,2.0,2.0,48.0,0.2438806417117204
48.0,2005-01-26 15:00:00,1.0,1.0,48.0,0.4297231915535506
48.0,2005-01-26 15:00:00,1.25,1.25,48.0,0.365005617703142
48.0,2005-01-26 15:00:00,1.5,1.5,48.0,0.3005214390806437
48.0,2005-01-26 15:00:00,1.75,1.75,48.0,0.2392140426466707
48.0,2005-01-26 15:00:00,2.0,2.0,48.0,0.18418917563227216
48.0,2005-01-26 16:00:00,1.0,1.0,48.0,0.2682082886081028
48.0,2005-01-26 16:00:00,1.25,1.25,48.0,0.21256419144350666
48.0,2005-01-26 16:00:00,1.5,1.5,48.0,0.18014623884178152
48.0,2005-01-26 16:00:00,1.75,1.75,48.0,0.15027098171675551
48.0,2005-01-26 16:00:00,2.0,2.0,48.0,0.13701416541837064
48.0,2005-01-26 17:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-26 17:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-26 17:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-26 17:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-26 17:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-26 18:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-26 18:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-26 18:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-26 18:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-26 18:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-26 19:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-26 19:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-26 19:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-26 19:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-26 19:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-26 20:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-26 20:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-26 20:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-26 20:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-26 20:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-26 21:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-26 21:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-26 21:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-26 21:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-26 21:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-26 22:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-26 22:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-26 22:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-26 22:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-26 22:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-26 23:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-26 23:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-26 23:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-26 23:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-26 23:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-27 00:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-27 00:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-27 00:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-27 00:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-27 00:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-27 01:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-27 01:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-27 01:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-27 01:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-27 01:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-27 02:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-27 02:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-27 02:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-27 02:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-27 02:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-27 03:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-27 03:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-27 03:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-27 03:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-27 03:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-27 04:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-27 04:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-27 04:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-27 04:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-27 04:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-27 05:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-27 05:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-27 05:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-27 05:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-27 05:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-27 06:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-27 06:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-27 06:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-27 06:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-27 06:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-27 07:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-27 07:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-27 07:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-27 07:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-27 07:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-27 08:00:00,1.0,1.0,48.0,0.0022505067825810696
48.0,2005-01-27 08:00:00,1.25,1.25,48.0,0.0024165121768183065
48.0,2005-01-27 08:00:00,1.5,1.5,48.0,0.002521894636144582
48.0,2005-01-27 08:00:00,1.75,1.75,48.0,0.0026548793824584175
48.0,2005-01-27 08:00:00,2.0,2.0,48.0,0.002798912420844702
48.0,2005-01-27 09:00:00,1.0,1.0,48.0,0.04241878054137475
48.0,2005-01-27 09:00:00,1.25,1.25,48.0,0.04437932199927273
48.0,2005-01-27 09:00:00,1.5,1.5,48.0,0.04569625377757934
48.0,2005-01-27 09:00:00,1.75,1.75,48.0,0.04791478779534733
48.0,2005-01-27 09:00:00,2.0,2.0,48.0,0.049405297772032675
48.0,2005-01-27 10:00:00,1.0,1.0,48.0,0.16836978189441099
48.0,2005-01-27 10:00:00,1.25,1.25,48.0,0.17505283758921295
48.0,2005-01-27 10:00:00,1.5,1.5,48.0,0.17609190619505702
48.0,2005-01-27 10:00:00,1.75,1.75,48.0,0.1817373434281736
48.0,2005-01-27 10:00:00,2.0,2.0,48.0,0.18034484335238757
48.0,2005-01-27 11:00:00,1.0,1.0,48.0,0.2710990298756438
48.0,2005-01-27 11:00:00,1.25,1.25,48.0,0.28906669759889375
48.0,2005-01-27 11:00:00,1.5,1.5,48.0,0.30129817214062143
48.0,2005-01-27 11:00:00,1.75,1.75,48.0,0.31779773804790784
48.0,2005-01-27 11:00:00,2.0,2.0,48.0,0.32204824838173995
48.0,2005-01-27 12:00:00,1.0,1.0,48.0,0.2325613837852952
48.0,2005-01-27 12:00:00,1.25,1.25,48.0,0.283347292644141
48.0,2005-01-27 12:00:00,1.5,1.5,48.0,0.34775800265448636
48.0,2005-01-27 12:00:00,1.75,1.75,48.0,0.4124924898516162
48.0,2005-01-27 12:00:00,2.0,2.0,48.0,0.45849896202593476
48.0,2005-01-27 13:00:00,1.0,1.0,48.0,0.26468698370097327
48.0,2005-01-27 13:00:00,1.25,1.25,48.0,0.34189310891658375
48.0,2005-01-27 13:00:00,1.5,1.5,48.0,0.4256707945811057
48.0,2005-01-27 13:00:00,1.75,1.75,48.0,0.5061551554101646
48.0,2005-01-27 13:00:00,2.0,2.0,48.0,0.5599490216075711
48.0,2005-01-27 14:00:00,1.0,1.0,48.0,0.22398309121633567
48.0,2005-01-27 14:00:00,1.25,1.25,48.0,0.30599448827401265
48.0,2005-01-27 14:00:00,1.5,1.5,48.0,0.4004247932740961
48.0,2005-01-27 14:00:00,1.75,1.75,48.0,0.5017574567916965
48.0,2005-01-27 14:00:00,2.0,2.0,48.0,0.5695234836239649
48.0,2005-01-27 15:00:00,1.0,1.0,48.0,0.23944202718962831
48.0,2005-01-27 15:00:00,1.25,1.25,48.0,0.3276537408895225
48.0,2005-01-27 15:00:00,1.5,1.5,48.0,0.42145872108448956
48.0,2005-01-27 15:00:00,1.75,1.75,48.0,0.506323064822589
48.0,2005-01-27 15:00:00,2.0,2.0,48.0,0.5701071453079697
48.0,2005-01-27 16:00:00,1.0,1.0,48.0,0.2881929666687964
48.0,2005-01-27 16:00:00,1.25,1.25,48.0,0.36324528379223425
48.0,2005-01-27 16:00:00,1.5,1.5,48.0,0.42495167056708844
48.0,2005-01-27 16:00:00,1.75,1.75,48.0,0.4905013650200034
48.0,2005-01-27 16:00:00,2.0,2.0,48.0,0.5293390349909239
48.0,2005-01-27 17:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-27 17:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-27 17:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-27 17:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-27 17:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-27 18:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-27 18:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-27 18:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-27 18:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-27 18:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-27 19:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-27 19:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-27 19:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-27 19:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-27 19:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-27 20:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-27 20:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-27 20:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-27 20:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-27 20:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-27 21:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-27 21:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-27 21:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-27 21:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-27 21:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-27 22:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-27 22:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-27 22:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-27 22:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-27 22:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-27 23:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-27 23:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-27 23:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-27 23:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-27 23:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-28 00:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-28 00:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-28 00:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-28 00:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-28 00:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-28 01:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-28 01:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-28 01:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-28 01:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-28 01:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-28 02:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-28 02:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-28 02:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-28 02:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-28 02:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-28 03:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-28 03:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-28 03:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-28 03:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-28 03:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-28 04:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-28 04:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-28 04:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-28 04:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-28 04:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-28 05:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-28 05:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-28 05:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-28 05:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-28 05:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-28 06:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-28 06:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-28 06:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-28 06:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-28 06:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-28 07:00:00,1.0,1.0,48.0,0.0
48.0,2005-01-28 07:00:00,1.25,1.25,48.0,0.0
48.0,2005-01-28 07:00:00,1.5,1.5,48.0,0.0
48.0,2005-01-28 07:00:00,1.75,1.75,48.0,0.0
48.0,2005-01-28 07:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-28 08:00:00,1.0,1.0,48.0,0.0011280660837667967
48.0,2005-01-28 08:00:00,1.25,1.25,48.0,0.0009284504365829831
48.0,2005-01-28 08:00:00,1.5,1.5,48.0,0.0006916367780521914
48.0,2005-01-28 08:00:00,1.75,1.75,48.0,0.0005151526751118263
48.0,2005-01-28 08:00:00,2.0,2.0,48.0,0.0
48.0,2005-01-28 09:00:00,1.0,1.0,48.0,0.014106071000551187
48.0,2005-01-28 09:00:00,1.25,1.25,48.0,0.012399504925943263
48.0,2005-01-28 09:00:00,1.5,1.5,48.0,0.01197093893114145
48.0,2005-01-28 09:00:00,1.75,1.75,48.0,0.01181387717126371
48.0,2005-01-28 09:00:00,2.0,2.0,48.0,0.012019763301696356
48.0,2005-01-28 10:00:00,1.0,1.0,48.0,0.027169328210761946
48.0,2005-01-28 10:00:00,1.25,1.25,48.0,0.024892641499784682
48.0,2005-01-28 10:00:00,1.5,1.5,48.0,0.024436593355492982
48.0,2005-01-28 10:00:00,1.75,1.75,48.0,0.023481111735870534
48.0,2005-01-28 10:00:00,2.0,2.0,48.0,0.023911324215976727
48.0,2005-01-28 11:00:00,1.0,1.0,48.0,0.03161595430454628
48.0,2005-01-28 11:00:00,1.25,1.25,48.0,0.032263826258393434
48.0,2005-01-28 11:00:00,1.5,1.5,48.0,0.03459346569258019
48.0,2005-01-28 11:00:00,1.75,1.75,48.0,0.03599286038704808
48.0,2005-01-28 11:00:00,2.0,2.0,48.0,0.038727255799145086
48.0,2005-01-28 12:00:00,1.0,1.0,48.0,0.06020559836460709
48.0,2005-01-28 12:00:00,1.25,1.25,48.0,0.055502871207074325
